amount,currency,epoch_date,status,transaction_type,gateway
27765.0,MXN,1474265628.12,gateway_processing_failed,Purchase,GB
6000.0,MXN,1461910738.28,gateway_processing_failed,Purchase,GB
300.0,MXN,1457209912.43,gateway_processing_failed,Authorization,GB
300.0,MXN,1458088319.04,gateway_processing_failed,Authorization,GB
10900.0,MXN,1465886105.71,gateway_processing_failed,Purchase,GB
37920.0,MXN,1473573969.23,gateway_processing_failed,Purchase,GB
7640.0,MXN,1454006479.76,succeeded,Purchase,GB
10900.0,MXN,1464918483.51,gateway_processing_failed,Purchase,GB
10900.0,MXN,1466243884.7,succeeded,Purchase,GB
18750.0,MXN,1441212297.31,gateway_processing_failed,Purchase,GB
6940.0,MXN,1463785480.94,succeeded,Purchase,GB
8460.0,MXN,1450444300.87,succeeded,Purchase,GB
300.0,MXN,1476208085.73,gateway_processing_failed,Authorization,GB
1000.0,MXN,1471442462.35,succeeded,Purchase,GA
5500.0,MXN,1415031232.39,succeeded,Purchase,GB
8000.0,MXN,1463897109.99,gateway_processing_failed,Purchase,GB
19820.0,MXN,1420753581.73,succeeded,Purchase,GB
130.0,MXN,1432539135.42,gateway_processing_failed,Purchase,GA
10510.0,MXN,1456726294.94,gateway_processing_failed,Purchase,GB
6990.0,MXN,1457157969.55,succeeded,Purchase,GB
300.0,MXN,1448855635.0,gateway_processing_failed,Authorization,GB
10900.0,MXN,1465233526.57,gateway_processing_failed,Purchase,GB
6690.0,MXN,1464513451.02,gateway_processing_failed,Purchase,GB
9600.0,MXN,1455857560.67,succeeded,Purchase,GA
300.0,MXN,1467259118.52,gateway_processing_failed,Authorization,GB
300.0,MXN,1471903097.52,gateway_processing_failed,Authorization,GB
300.0,MXN,1471662135.31,succeeded,Authorization,GB
9870.0,MXN,1453849291.56,succeeded,Purchase,GB
2500.0,MXN,1434169370.13,succeeded,Purchase,GB
300.0,MXN,1459998727.59,gateway_processing_failed,Authorization,GB
300.0,MXN,1456591271.58,gateway_processing_failed,Authorization,GB
7206.0,MXN,1480554914.4,succeeded,Purchase,GA
3500.0,MXN,1457676828.54,succeeded,Purchase,GB
3720.0,MXN,1443131560.21,succeeded,Purchase,GB
5200.0,MXN,1439078770.58,gateway_processing_failed,Purchase,GA
3000.0,MXN,1467405803.16,succeeded,Purchase,GB
9242.0,MXN,1480008275.36,succeeded,Purchase,GA
8752.0,MXN,1466218174.83,gateway_processing_failed,Purchase,GB
7432.0,MXN,1472271922.7,gateway_processing_failed,Purchase,GB
8450.0,MXN,1464183236.84,succeeded,Purchase,GB
23742.0,MXN,1478763637.96,gateway_processing_failed,Purchase,GA
13111.0,MXN,1467095027.87,gateway_processing_failed,Purchase,GB
300.0,MXN,1476575306.81,gateway_processing_failed,Authorization,GB
10900.0,MXN,1480385724.15,gateway_processing_failed,Credit,GB
300.0,MXN,1457700220.4,succeeded,Authorization,GB
10406.0,MXN,1476585942.03,gateway_processing_failed,Purchase,GB
3200.0,MXN,1474691402.43,succeeded,Purchase,GB
3500.0,MXN,1448689101.58,succeeded,Purchase,GB
22580.0,MXN,1460269207.58,gateway_processing_failed,Purchase,GB
2000.0,MXN,1391749288.0,succeeded,Purchase,GA
9970.0,MXN,1451109663.43,gateway_processing_failed,Purchase,GB
8500.0,MXN,1479911102.65,succeeded,Purchase,GA
300.0,MXN,1477433173.11,succeeded,Purchase,GA
11140.0,MXN,1458261948.25,succeeded,Purchase,GB
300.0,MXN,1473464907.42,succeeded,Authorization,GB
14211.0,MXN,1463032936.34,failed,Purchase,GB
8130.0,MXN,1465972188.86,gateway_processing_failed,Purchase,GB
8700.0,MXN,1453428356.92,succeeded,Purchase,GB
10900.0,MXN,1479026425.86,gateway_processing_failed,Purchase,GB
300.0,MXN,1457906154.23,succeeded,Authorization,GB
48420.0,MXN,1446682590.98,gateway_processing_failed,Purchase,GB
3500.0,MXN,1480266154.89,succeeded,Purchase,GA
300.0,MXN,1468260737.6,gateway_processing_failed,Authorization,GB
12930.0,MXN,1454133896.83,succeeded,Purchase,GB
10900.0,MXN,1477206912.16,succeeded,Purchase,GB
6580.0,MXN,1454048189.34,gateway_processing_failed,Purchase,GB
6529.0,MXN,1474931142.36,gateway_processing_failed,Credit,GB
300.0,MXN,1450470504.51,succeeded,Authorization,GB
300.0,MXN,1475274789.86,gateway_processing_failed,Authorization,GB
7940.0,MXN,1458864258.25,succeeded,Purchase,GB
8290.0,MXN,1457386516.24,succeeded,Purchase,GB
300.0,MXN,1476413550.78,gateway_processing_failed,Authorization,GB
20370.0,MXN,1461737041.26,gateway_processing_failed,Purchase,GB
14800.0,MXN,1476203018.31,gateway_processing_failed,Purchase,GB
66490.0,MXN,1459964750.59,gateway_processing_failed,Purchase,GB
11240.0,MXN,1456796001.22,succeeded,Purchase,GB
300.0,MXN,1473309743.38,gateway_processing_failed,Authorization,GB
300.0,MXN,1466460555.11,succeeded,Authorization,GB
3200.0,MXN,1469332840.76,succeeded,Credit,GB
16670.0,MXN,1461132409.3,gateway_processing_failed,Purchase,GB
3950.0,MXN,1461972890.3,succeeded,Purchase,GB
4500.0,MXN,1465618755.15,succeeded,Purchase,GB
17810.0,MXN,1459145060.07,gateway_processing_failed,Purchase,GB
10900.0,MXN,1465869078.14,gateway_processing_failed,Purchase,GB
33747.0,MXN,1474697149.55,gateway_processing_failed,Purchase,GB
3200.0,MXN,1475854432.61,gateway_processing_failed,Purchase,GB
17343.0,MXN,1472537983.84,gateway_processing_failed,Purchase,GB
6430.0,MXN,1441039430.09,succeeded,Purchase,GB
300.0,MXN,1460762555.19,succeeded,Authorization,GB
300.0,MXN,1475524349.47,succeeded,Authorization,GB
300.0,MXN,1460137778.62,gateway_processing_failed,Authorization,GB
300.0,MXN,1477663181.49,gateway_processing_failed,Authorization,GA
3200.0,MXN,1470327365.77,succeeded,Credit,GB
300.0,MXN,1477108719.63,gateway_processing_failed,Authorization,GB
300.0,MXN,1469195438.01,gateway_processing_failed,Authorization,GB
10740.0,MXN,1440254740.39,succeeded,Purchase,GB
300.0,MXN,1472013569.34,gateway_processing_failed,Authorization,GB
7243.0,MXN,1465500745.16,succeeded,Purchase,GB
7000.0,MXN,1462428431.9,gateway_processing_failed,Purchase,GB
17620.0,MXN,1459318112.38,gateway_processing_failed,Purchase,GB
6620.0,MXN,1465151528.0,succeeded,Purchase,GB
10900.0,MXN,1477803095.02,succeeded,Purchase,GB
12520.0,MXN,1460873767.33,gateway_processing_failed,Purchase,GB
300.0,MXN,1460956176.17,succeeded,Authorization,GB
11310.0,MXN,1478881025.55,succeeded,Purchase,GA
8200.0,MXN,1460873176.76,gateway_processing_failed,Purchase,GB
7402.0,MXN,1480232092.81,succeeded,Purchase,GA
9200.0,MXN,1457972987.95,gateway_processing_failed,Purchase,GA
3200.0,MXN,1473091418.25,gateway_processing_failed,Purchase,GB
292.0,MXN,1479271513.77,succeeded,Purchase,GA
1334.0,MXN,1466185507.22,succeeded,Purchase,GB
7680.0,MXN,1458972435.57,gateway_processing_failed,Purchase,GB
26780.0,MXN,1466230493.05,gateway_processing_failed,Purchase,GB
9920.0,MXN,1455205524.5,succeeded,Purchase,GB
300.0,MXN,1460094106.72,gateway_processing_failed,Authorization,GB
10900.0,MXN,1474570352.25,succeeded,Purchase,GB
6048.0,MXN,1472849224.12,succeeded,Purchase,GB
300.0,MXN,1458242859.23,gateway_processing_failed,Authorization,GB
7869.0,MXN,1466836834.09,gateway_processing_failed,Purchase,GB
10181.0,MXN,1466209222.06,gateway_processing_failed,Purchase,GB
300.0,MXN,1459983873.73,succeeded,Authorization,GB
300.0,MXN,1477541840.58,succeeded,Purchase,GA
16803.0,MXN,1457503886.05,gateway_processing_failed,Purchase,GB
300.0,MXN,1468544674.97,gateway_processing_failed,Authorization,GB
300.0,MXN,1471183906.8,gateway_processing_failed,Authorization,GB
9270.0,MXN,1464329530.64,failed,Purchase,GB
9152.0,MXN,1475505457.13,succeeded,Purchase,GB
300.0,MXN,1478876071.69,gateway_processing_failed,Authorization,GA
300.0,MXN,1453581520.58,gateway_processing_failed,Authorization,GB
10900.0,MXN,1465929001.6,gateway_processing_failed,Purchase,GB
8518.0,MXN,1477199035.55,succeeded,Purchase,GB
300.0,MXN,1471672502.63,succeeded,Authorization,GB
17321.0,MXN,1480602027.86,succeeded,Purchase,GA
19505.0,MXN,1469773274.3,gateway_processing_failed,Purchase,GB
3200.0,MXN,1477872502.28,gateway_processing_failed,Purchase,GB
300.0,MXN,1463933983.28,succeeded,Authorization,GB
7829.0,MXN,1470543575.25,succeeded,Purchase,GB
13880.0,MXN,1443593083.39,succeeded,Purchase,GB
300.0,MXN,1473200229.14,succeeded,Authorization,GB
3200.0,MXN,1475038490.73,gateway_processing_failed,Purchase,GB
10200.0,MXN,1401410412.28,succeeded,Purchase,GB
10900.0,MXN,1474850767.18,gateway_processing_failed,Purchase,GB
2830.0,MXN,1464761429.81,gateway_processing_failed,Purchase,GB
10900.0,MXN,1465883212.58,gateway_processing_failed,Purchase,GB
3780.0,MXN,1448830909.21,succeeded,Purchase,GB
10900.0,MXN,1478533578.53,gateway_processing_failed,Purchase,GB
10900.0,MXN,1480009524.53,gateway_processing_failed,Credit,GB
10900.0,MXN,1465933555.58,gateway_processing_failed,Purchase,GB
300.0,MXN,1473278693.37,succeeded,Authorization,GB
6830.0,MXN,1438637860.49,succeeded,Purchase,GB
10900.0,MXN,1479220161.01,succeeded,Purchase,GB
300.0,MXN,1475438736.63,succeeded,Authorization,GB
8020.0,MXN,1448172567.32,gateway_processing_failed,Purchase,GB
300.0,MXN,1458859708.24,gateway_processing_failed,Authorization,GB
23505.0,MXN,1475623550.55,gateway_processing_failed,Purchase,GB
2000.0,MXN,1431161225.92,gateway_processing_failed,Purchase,GA
46520.0,MXN,1460556153.58,succeeded,Purchase,GB
10900.0,MXN,1466224035.47,gateway_processing_failed,Purchase,GB
300.0,MXN,1471698007.7,succeeded,Authorization,GB
300.0,MXN,1466187391.05,succeeded,Authorization,GB
2210.0,MXN,1460423706.77,succeeded,Purchase,GB
10900.0,MXN,1465231558.02,succeeded,Purchase,GB
300.0,MXN,1460576461.12,succeeded,Authorization,GB
300.0,MXN,1464831217.07,succeeded,Authorization,GB
11484.0,MXN,1406489831.66,gateway_processing_failed,Purchase,GA
300.0,MXN,1468048154.14,gateway_processing_result_unknown,Authorization,GB
11100.0,MXN,1414217545.23,succeeded,Purchase,GB
10186.0,MXN,1477971180.82,gateway_processing_failed,Purchase,GA
4810.0,MXN,1456898651.01,gateway_processing_failed,Purchase,GB
3200.0,MXN,1476223878.09,succeeded,Purchase,GB
1660.0,MXN,1439419770.27,succeeded,Purchase,GB
9480.0,MXN,1456380429.69,gateway_processing_failed,Purchase,GB
5202.0,MXN,1472358933.93,succeeded,Purchase,GB
300.0,MXN,1460219186.57,succeeded,Authorization,GB
300.0,MXN,1473475965.57,succeeded,Authorization,GB
9260.0,MXN,1454448936.52,succeeded,Purchase,GB
113440.0,MXN,1465020212.75,gateway_processing_failed,Purchase,GB
17729.0,MXN,1458540035.68,failed,Purchase,GB
300.0,MXN,1458326460.53,gateway_processing_failed,Authorization,GB
8254.0,MXN,1471870066.64,gateway_processing_failed,Purchase,GB
300.0,MXN,1476555365.07,gateway_processing_failed,Authorization,GB
14660.0,MXN,1465538801.19,gateway_processing_failed,Purchase,GB
300.0,MXN,1474301601.65,gateway_processing_failed,Authorization,GB
3272.0,MXN,1449275955.88,succeeded,Purchase,GB
7650.0,MXN,1462538813.79,gateway_processing_failed,Purchase,GB
10900.0,MXN,1478934931.03,gateway_processing_failed,Credit,GB
3000.0,MXN,1465884816.17,failed,Purchase,GB
300.0,MXN,1470337567.4,succeeded,Authorization,GB
3500.0,MXN,1460156645.75,succeeded,Purchase,GB
26020.0,MXN,1457504023.4,gateway_processing_failed,Purchase,GB
3200.0,MXN,1476824377.15,succeeded,Purchase,GB
9270.0,MXN,1461823875.44,failed,Purchase,GB
3500.0,MXN,1444267406.8,succeeded,Purchase,GB
7100.0,MXN,1458256448.86,succeeded,Purchase,GB
10900.0,MXN,1479208532.48,gateway_processing_failed,Credit,GB
300.0,MXN,1448240150.87,gateway_processing_failed,Authorization,GB
3200.0,MXN,1473625129.0,gateway_processing_failed,Purchase,GB
24500.0,MXN,1465798077.66,gateway_processing_failed,Purchase,GB
10900.0,MXN,1479798252.19,succeeded,Purchase,GB
300.0,MXN,1475869984.01,succeeded,Authorization,GB
300.0,MXN,1475804547.22,gateway_processing_failed,Authorization,GB
3200.0,MXN,1477444576.33,succeeded,Credit,GB
12000.0,MXN,1464119384.34,succeeded,Purchase,GB
8020.0,MXN,1458454056.04,gateway_processing_failed,Purchase,GB
24470.0,MXN,1459577692.0,gateway_processing_failed,Purchase,GB
10900.0,MXN,1469544869.34,gateway_processing_failed,Purchase,GB
7300.0,MXN,1480557898.11,succeeded,Purchase,GA
17680.0,MXN,1465797946.66,gateway_processing_failed,Purchase,GB
300.0,MXN,1479494107.3,gateway_processing_failed,Authorization,GA
10900.0,MXN,1479968122.16,gateway_processing_failed,Credit,GB
7650.0,MXN,1425697932.26,succeeded,Purchase,GB
300.0,MXN,1467211576.95,gateway_processing_failed,Authorization,GB
11835.0,MXN,1465538884.01,succeeded,Purchase,GB
5390.0,MXN,1464070413.69,gateway_processing_failed,Purchase,GB
12760.0,MXN,1455129167.95,succeeded,Purchase,GB
8210.0,MXN,1462169541.07,failed,Purchase,GB
10730.0,MXN,1412362156.85,succeeded,Purchase,GB
300.0,MXN,1456001162.48,gateway_processing_failed,Authorization,GB
10000.0,MXN,1393937407.0,succeeded,Purchase,GA
300.0,MXN,1475299483.62,succeeded,Authorization,GB
3200.0,MXN,1475703750.47,gateway_processing_failed,Purchase,GB
26505.0,MXN,1466143834.11,gateway_processing_failed,Purchase,GB
300.0,MXN,1479574709.38,gateway_processing_failed,Authorization,GA
300.0,MXN,1476260010.35,gateway_processing_failed,Authorization,GB
2500.0,MXN,1435025463.9,succeeded,Purchase,GA
300.0,MXN,1470723509.09,gateway_processing_failed,Authorization,GB
3230.0,MXN,1464761491.08,gateway_processing_failed,Purchase,GB
15700.0,MXN,1403262161.68,succeeded,Purchase,GA
300.0,MXN,1474455213.86,succeeded,Authorization,GB
16350.0,MXN,1462929161.93,gateway_processing_failed,Credit,GB
8160.0,MXN,1477363001.34,succeeded,Purchase,GB
3200.0,MXN,1474421406.32,succeeded,Purchase,GB
3200.0,MXN,1468933283.69,succeeded,Credit,GB
5670.0,MXN,1461868530.36,succeeded,Purchase,GB
9751.0,MXN,1479276419.12,gateway_processing_failed,Purchase,GA
300.0,MXN,1468780236.99,gateway_processing_failed,Authorization,GB
4460.0,MXN,1457220977.48,succeeded,Purchase,GB
300.0,MXN,1466459589.27,gateway_processing_failed,Authorization,GB
8660.0,MXN,1477571127.61,succeeded,Purchase,GA
24440.0,MXN,1463724712.27,gateway_processing_failed,Purchase,GB
3000.0,MXN,1460182729.83,succeeded,Purchase,GB
10900.0,MXN,1479940204.84,gateway_processing_failed,Purchase,GB
5480.0,MXN,1446962536.31,gateway_processing_failed,Purchase,GB
8672.0,MXN,1466461332.34,gateway_processing_failed,Purchase,GB
5500.0,MXN,1436929896.37,succeeded,Purchase,GB
300.0,MXN,1477965715.68,gateway_processing_failed,Credit,GA
300.0,MXN,1476325701.43,gateway_processing_failed,Authorization,GB
10900.0,MXN,1479068405.06,succeeded,Purchase,GB
10900.0,MXN,1478561561.21,succeeded,Purchase,GB
300.0,MXN,1476739559.67,gateway_processing_failed,Authorization,GB
300.0,MXN,1397573444.09,succeeded,Purchase,GA
10900.0,MXN,1471527976.24,gateway_processing_failed,Purchase,GB
10900.0,MXN,1469077401.93,gateway_processing_failed,Purchase,GB
8400.0,MXN,1454652269.86,gateway_processing_failed,Purchase,GB
300.0,MXN,1476836809.78,gateway_processing_failed,Authorization,GB
300.0,MXN,1466296214.09,gateway_processing_failed,Authorization,GB
300.0,MXN,1476636584.0,gateway_processing_failed,Authorization,GB
5990.0,MXN,1432253377.47,succeeded,Purchase,GB
300.0,MXN,1478651976.63,gateway_processing_failed,Authorization,GA
4610.0,MXN,1448476572.83,succeeded,Purchase,GB
16640.0,MXN,1441346883.0,gateway_processing_failed,Purchase,GB
100.0,MXN,1464761592.32,gateway_processing_failed,Purchase,GB
300.0,MXN,1475112580.73,gateway_processing_failed,Authorization,GB
300.0,MXN,1450485463.49,gateway_processing_failed,Authorization,GB
11900.0,MXN,1455861909.2,gateway_processing_failed,Purchase,GB
10900.0,MXN,1468908396.75,gateway_processing_failed,Purchase,GB
1000.0,MXN,1467036302.47,succeeded,Purchase,GA
3200.0,MXN,1472939791.81,gateway_processing_failed,Purchase,GB
10000.0,MXN,1393845282.0,succeeded,Purchase,GA
3958.0,MXN,1465248315.9,succeeded,Purchase,GB
3500.0,MXN,1461477903.54,gateway_processing_failed,Purchase,GB
10900.0,MXN,1474297842.01,gateway_processing_failed,Purchase,GB
3000.0,MXN,1462947053.29,gateway_processing_failed,Purchase,GB
300.0,MXN,1477702379.15,gateway_processing_failed,Authorization,GA
300.0,MXN,1478147640.56,gateway_processing_failed,Authorization,GA
20000.0,MXN,1405990963.66,gateway_processing_failed,Purchase,GA
6260.0,MXN,1476857824.87,succeeded,Purchase,GB
10900.0,MXN,1469544755.5,gateway_processing_failed,Purchase,GB
17201.0,MXN,1469759891.97,succeeded,Purchase,GB
32550.0,MXN,1459058740.24,gateway_processing_failed,Purchase,GB
300.0,MXN,1474583845.57,gateway_processing_failed,Authorization,GB
18400.0,MXN,1459185879.37,succeeded,Purchase,GA
300.0,MXN,1475774887.27,succeeded,Authorization,GB
10900.0,MXN,1472318009.04,gateway_processing_failed,Purchase,GB
300.0,MXN,1459676377.94,gateway_processing_failed,Authorization,GB
10900.0,MXN,1476364024.87,gateway_processing_failed,Purchase,GB
12200.0,MXN,1401409742.61,succeeded,Purchase,GA
10900.0,MXN,1468917738.28,succeeded,Purchase,GB
300.0,MXN,1476310796.17,gateway_processing_failed,Authorization,GB
3200.0,MXN,1478065277.01,gateway_processing_failed,Purchase,GB
10900.0,MXN,1479901521.47,gateway_processing_failed,Credit,GB
8700.0,MXN,1448051970.43,succeeded,Purchase,GA
9100.0,MXN,1410223762.16,succeeded,Purchase,GB
25750.0,MXN,1453096855.94,gateway_processing_failed,Purchase,GB
12230.0,MXN,1464848021.85,gateway_processing_failed,Purchase,GB
15793.0,MXN,1445569787.42,succeeded,Purchase,GB
3200.0,MXN,1471283366.43,gateway_processing_failed,Purchase,GB
300.0,MXN,1475179029.19,gateway_processing_failed,Authorization,GB
3200.0,MXN,1469900530.4,gateway_processing_failed,Purchase,GB
300.0,MXN,1473560931.71,gateway_processing_failed,Authorization,GB
3200.0,MXN,1476074072.01,gateway_processing_failed,Purchase,GB
300.0,MXN,1457663762.18,gateway_processing_failed,Authorization,GB
300.0,MXN,1459458464.98,succeeded,Authorization,GB
300.0,MXN,1446835089.4,gateway_processing_failed,Authorization,GB
12720.0,MXN,1463897585.78,gateway_processing_failed,Purchase,GB
300.0,MXN,1473885584.44,succeeded,Authorization,GA
300.0,MXN,1472146276.61,gateway_processing_failed,Authorization,GB
3200.0,MXN,1470156710.81,gateway_processing_failed,Purchase,GB
8030.0,MXN,1443161538.13,gateway_processing_failed,Purchase,GB
3200.0,MXN,1470020897.75,succeeded,Purchase,GB
10900.0,MXN,1468905696.21,gateway_processing_failed,Purchase,GB
3200.0,MXN,1476426579.76,gateway_processing_failed,Purchase,GB
300.0,MXN,1473394133.86,gateway_processing_failed,Authorization,GB
28516.0,MXN,1475557203.45,succeeded,Purchase,GB
10900.0,MXN,1479570949.52,gateway_processing_failed,Purchase,GB
4512.0,MXN,1480227937.38,succeeded,Purchase,GA
11620.0,MXN,1464686229.24,succeeded,Purchase,GB
3200.0,MXN,1469854448.04,gateway_processing_failed,Purchase,GB
10900.0,MXN,1471013167.4,succeeded,Purchase,GB
24983.0,MXN,1478046511.84,succeeded,Purchase,GA
3200.0,MXN,1472102041.89,succeeded,Purchase,GB
3200.0,MXN,1475135546.9,succeeded,Purchase,GB
19386.0,MXN,1413580666.85,succeeded,Purchase,GA
300.0,MXN,1460584040.69,succeeded,Authorization,GB
2000.0,MXN,1469669040.03,gateway_processing_failed,Purchase,GA
15300.0,MXN,1462405971.35,gateway_processing_failed,Purchase,GB
300.0,MXN,1474595290.23,gateway_processing_failed,Authorization,GB
300.0,MXN,1463168759.65,succeeded,Authorization,GB
17600.0,MXN,1447308061.77,gateway_processing_failed,Purchase,GB
10900.0,MXN,1465048990.65,gateway_processing_failed,Purchase,GB
10900.0,MXN,1479696857.37,gateway_processing_failed,Purchase,GB
14050.0,MXN,1461979557.8,gateway_processing_failed,Purchase,GB
300.0,MXN,1460267900.12,gateway_processing_failed,Authorization,GB
300.0,MXN,1478278522.51,gateway_processing_failed,Authorization,GA
10900.0,MXN,1468930613.51,gateway_processing_failed,Purchase,GB
10900.0,MXN,1478848911.77,gateway_processing_failed,Purchase,GB
10900.0,MXN,1469247568.56,gateway_processing_failed,Purchase,GB
12740.0,MXN,1422669984.27,succeeded,Purchase,GB
300.0,MXN,1473977425.26,gateway_processing_failed,Authorization,GB
1000.0,MXN,1471445702.55,succeeded,Purchase,GA
5900.0,MXN,1455343782.59,gateway_processing_failed,Purchase,GB
300.0,MXN,1456192893.1,succeeded,Authorization,GB
300.0,MXN,1451854303.47,gateway_processing_failed,Authorization,GB
